CustomerID,Age,ZIP Code,Family,Experience,AccountID,Income,AlreadyOwn,5Seater,LeasedCar
1248,52,94606,2,28,2465,39,1,1,0
1249,44,94305,4,19,2466,35,1,0,1
1250,51,90032,1,27,2467,80,1,1,0
1250,51,90032,1,27,2468,80,1,1,0
1251,47,94301,1,20,2469,81,1,1,0
1254,57,92346,4,33,2470,45,0,1,0
1255,36,91101,2,12,2471,40,1,1,0
1255,36,91101,2,12,2472,40,1,0,0
1256,27,95354,2,1,2473,80,1,1,0
1256,27,95354,2,1,2474,80,1,0,1
1257,31,92115,1,7,2475,20,1,1,0
1258,63,93014,1,37,2476,41,1,0,0
1259,34,91203,1,8,2477,31,1,0,0
1259,34,91203,1,8,2478,31,1,0,0
1260,52,95616,4,27,2479,35,1,1,0
1261,57,91107,3,31,2480,40,0,0,0
1261,57,91107,3,31,2481,40,1,1,0
1263,26,94720,2,1,2482,53,0,1,0
1264,35,92870,4,5,2483,85,1,0,1
1265,58,94546,2,33,2484,138,0,0,0
1267,64,92121,1,39,2485,113,0,1,0
1268,50,94720,2,23,2486,23,0,0,0
1270,36,92673,4,11,2487,14,1,1,0
1270,36,92673,4,11,2488,14,1,1,1
1271,43,91311,2,18,2489,60,1,0,0
1272,28,92115,3,4,2490,94,0,1,0
1273,64,95616,3,39,2491,83,1,1,0
1274,60,95741,3,35,2492,130,1,1,1
1274,60,95741,3,35,2493,130,1,1,1
1274,60,95741,3,35,2494,130,1,0,0
1274,60,95741,3,35,2495,130,1,0,0
1276,27,95616,2,2,2496,92,0,1,1
1277,42,95351,2,16,2497,20,1,1,0
1277,42,95351,2,16,2498,20,0,1,0
1279,36,94305,1,10,2499,74,0,1,0
1282,39,92093,3,15,2500,52,1,1,0
1283,51,93955,1,26,2501,55,0,1,0
1285,65,90740,1,40,2502,128,1,1,0
1286,38,94720,4,13,2503,113,1,0,1
1286,38,94720,4,13,2504,113,0,0,0
1287,29,94010,3,3,2505,50,0,1,0
1289,63,91326,1,38,2506,129,1,0,0
1291,62,90277,4,38,2507,100,1,1,0
1292,58,94111,4,34,2508,44,1,1,0
1293,56,94610,4,30,2509,164,0,1,0
1293,56,94610,4,30,2510,164,1,0,1
1293,56,94610,4,30,2511,164,1,1,0
1293,56,94610,4,30,2512,164,0,1,0
1294,56,92373,2,31,2513,81,0,0,0
1294,56,92373,2,31,2514,81,1,0,1
1295,34,95003,1,10,2515,71,0,0,0
1295,34,95003,1,10,2516,71,1,1,0
1297,30,92399,3,6,2517,80,1,0,0
1298,61,95814,4,35,2518,90,1,0,0
1299,38,90274,1,14,2519,74,0,0,0
1299,38,90274,1,14,2520,74,1,1,0
1300,50,95762,2,25,2521,14,0,0,0
1300,50,95762,2,25,2522,14,1,1,0
1301,61,91754,2,36,2523,23,0,0,0
1302,41,92121,1,17,2524,153,0,1,0
1304,29,94720,2,5,2525,112,1,0,0
1305,51,90025,1,26,2526,145,0,1,0
1306,32,94025,2,6,2527,28,1,0,0
1307,34,94115,4,9,2528,31,1,0,0
1307,34,94115,4,9,2529,31,0,0,0
1308,26,94546,1,2,2530,195,1,0,0
1308,26,94546,1,2,2531,195,1,1,1
1309,54,92037,3,24,2532,50,1,1,0
1309,54,92037,3,24,2533,50,1,0,0
1313,46,92691,1,21,2534,42,1,1,0
1313,46,92691,1,21,2535,42,1,1,0
1314,52,92008,4,27,2536,78,1,1,1
1318,55,95521,2,30,2537,40,0,0,0
1320,32,94005,2,6,2538,35,0,1,0
1321,31,90250,1,7,2539,192,1,0,1
1321,31,90250,1,7,2540,192,1,1,0
1323,32,94022,2,5,2541,48,1,0,0
1323,32,94022,2,5,2542,48,1,1,0
1323,32,94022,2,5,2543,48,1,1,1
1323,32,94022,2,5,2544,48,0,1,0
1325,52,95064,1,28,2545,15,1,0,0
1326,50,94304,1,24,2546,79,0,1,0
1327,32,90024,4,5,2547,63,1,0,0
1327,32,90024,4,5,2548,63,0,1,0
1328,61,94720,2,35,2549,30,0,0,0
1329,60,95616,4,36,2550,145,1,0,0
1329,60,95616,4,36,2551,145,1,0,1
1331,34,92346,2,9,2552,64,1,0,0
1331,34,92346,2,9,2553,64,1,1,0
1332,31,92692,1,7,2554,84,1,0,0
1333,31,94309,1,5,2555,21,0,0,0
1334,62,95014,4,38,2556,99,0,1,0
1335,47,94304,2,22,2557,35,1,0,1
1336,50,94539,1,24,2558,180,1,1,0
1336,50,94539,1,24,2559,180,1,1,0
1337,36,93555,1,12,2560,42,1,1,0
1338,26,92028,4,0,2561,179,1,1,0
1340,52,94545,2,25,2562,180,1,1,1
1340,52,94545,2,25,2563,180,0,1,0
1343,36,90041,2,12,2564,79,1,1,1
1344,41,92831,2,17,2565,48,0,1,0
1345,49,93117,1,25,2566,93,1,1,1
1345,49,93117,1,25,2567,93,1,0,1
1348,60,91367,2,34,2568,85,1,0,1
1349,38,95051,1,14,2569,35,1,1,0
1350,26,93943,3,2,2570,171,1,1,1
1350,26,93943,3,2,2571,171,1,0,0
1351,29,90266,4,2,2572,29,1,1,0
1352,59,94588,1,35,2573,84,0,1,0
1352,59,94588,1,35,2574,84,1,1,1
1353,51,90401,4,27,2575,20,0,1,0
1354,50,94124,1,25,2576,14,0,1,0
1354,50,94124,1,25,2577,14,1,0,0
1356,61,91910,1,37,2578,48,1,0,0
1357,42,90066,1,16,2579,74,1,1,0
1359,50,92007,1,25,2580,83,1,0,0
1359,50,92007,1,25,2581,83,1,1,1
1361,54,92028,4,28,2582,85,1,1,0
1362,50,95039,4,26,2583,38,1,1,0
1363,31,92130,3,5,2584,85,0,0,0
1363,31,92130,3,5,2585,85,0,0,0
1366,60,94720,3,35,2586,43,1,1,1
1366,60,94720,3,35,2587,43,1,1,0
1367,60,91107,2,34,2588,33,1,1,1
1368,62,95747,3,38,2589,42,1,1,0
1369,46,94025,4,21,2590,40,1,1,0
1372,58,95621,3,32,2591,65,1,0,0
1373,39,95616,3,13,2592,139,0,1,0
1373,39,95616,3,13,2593,139,1,1,0
1374,60,92612,3,35,2594,135,0,1,0
1374,60,92612,3,35,2595,135,0,0,0
1375,59,94043,3,34,2596,84,1,0,1
1376,50,92612,1,26,2597,179,0,1,0
1376,50,92612,1,26,2598,179,1,1,0
1378,27,93023,2,3,2599,109,1,0,1
1379,54,93305,4,29,2600,34,0,1,0
1380,62,95051,1,37,2601,162,1,0,1
1381,60,92103,2,34,2602,105,0,0,0
1382,38,91380,3,12,2603,22,0,1,0
1383,34,91775,2,8,2604,82,1,1,0
1383,34,91775,2,8,2605,82,0,1,0
1384,65,95616,4,41,2606,105,1,1,1
1384,65,95616,4,41,2607,105,1,0,0
1385,55,91711,1,31,2608,62,1,0,1
1386,57,95032,2,31,2609,82,0,0,0
1387,27,95616,4,3,2610,72,1,1,0
1388,35,95762,4,10,2611,38,1,0,1
1388,35,95762,4,10,2612,38,0,1,0
1390,45,94107,1,15,2613,20,1,1,1
1391,29,94305,4,3,2614,80,1,1,0
1391,29,94305,4,3,2615,80,1,1,1
1393,47,90095,1,23,2616,33,1,1,0
1393,47,90095,1,23,2617,33,1,0,1
1394,62,95039,3,37,2618,55,0,1,0
1395,52,90095,2,27,2619,33,1,1,1
1396,47,92831,4,23,2620,190,0,0,0
1398,65,95521,3,41,2621,45,0,0,0
1400,40,92009,4,16,2622,69,1,1,0
1401,32,90401,4,8,2623,78,0,0,0
1402,40,94521,1,15,2624,84,0,0,0
1403,55,95064,1,29,2625,172,1,1,1
1404,32,93109,4,6,2626,51,1,1,0
1404,32,93109,4,6,2627,51,1,1,1
1405,58,92121,1,28,2628,75,1,1,0
1406,46,91605,1,22,2629,183,1,1,0
1406,46,91605,1,22,2630,183,1,0,0
1406,46,91605,1,22,2631,183,1,0,0
1406,46,91605,1,22,2632,183,0,0,0
1407,53,92123,4,23,2633,20,1,0,0
1407,53,92123,4,23,2634,20,0,1,1
1408,63,94306,2,39,2635,101,0,0,0
1408,63,94306,2,39,2636,101,1,1,0
1409,40,90089,1,14,2637,129,1,0,1
1409,40,90089,1,14,2638,129,1,1,0
1412,65,91302,1,39,2639,184,1,1,0
1412,65,91302,1,39,2640,184,1,1,0
1412,65,91302,1,39,2641,184,1,1,1
1412,65,91302,1,39,2642,184,1,1,0
1415,59,94105,2,33,2643,68,1,0,0
1415,59,94105,2,33,2644,68,1,0,0
1416,33,94019,1,8,2645,48,1,0,0
1419,65,92008,2,41,2646,154,1,1,0
1419,65,92008,2,41,2647,154,1,1,0
1419,65,92008,2,41,2648,154,1,0,1
1419,65,92008,2,41,2649,154,0,0,0
1419,65,92008,2,41,2650,154,1,0,1
1420,30,91105,1,4,2651,39,1,0,0
1421,30,91605,1,4,2652,40,1,0,0
1421,30,91605,1,4,2653,40,0,0,0
1421,30,91605,1,4,2654,40,1,0,0
1423,32,94143,2,8,2655,32,1,1,0
1423,32,94143,2,8,2656,32,0,1,0
1423,32,94143,2,8,2657,32,0,0,0
1425,29,94539,2,3,2658,92,1,1,0
1426,64,91330,1,38,2659,40,0,0,0
1426,64,91330,1,38,2660,40,1,0,0
1427,37,96651,3,11,2661,60,0,1,0
1428,31,95828,2,5,2662,85,0,1,0
1428,31,95828,2,5,2663,85,1,0,0
1429,25,94583,4,-1,2664,21,1,0,1
1431,32,92660,2,7,2665,52,1,0,0
1434,51,92647,2,25,2666,68,0,1,0
1436,43,90266,1,17,2667,55,0,0,0
1437,46,95054,4,21,2668,80,1,1,1
1437,46,95054,4,21,2669,80,0,1,0
1439,63,94105,4,37,2670,90,1,0,1
1439,63,94105,4,37,2671,90,0,0,1
1441,42,94610,3,15,2672,41,0,1,0
1442,58,94720,2,33,2673,43,1,0,0
1443,39,95822,3,13,2674,71,1,1,0
1443,39,95822,3,13,2675,71,1,1,1
1444,36,95051,4,12,2676,25,0,0,0
1445,60,90740,1,33,2677,154,0,1,0
1445,60,90740,1,33,2678,154,1,1,0
1445,60,90740,1,33,2679,154,1,1,0
1445,60,90740,1,33,2680,154,1,1,1
1448,52,94131,2,28,2681,145,1,1,0
1449,41,92122,3,16,2682,49,1,0,0
1450,63,90740,1,37,2683,109,1,0,0
1451,59,90086,3,34,2684,80,1,1,0
1451,59,90086,3,34,2685,80,0,1,0
1452,44,94555,4,20,2686,82,0,1,0
1452,44,94555,4,20,2687,82,1,1,1
1453,54,94102,4,28,2688,52,1,1,1
1454,29,90232,3,5,2689,85,1,1,1
1454,29,90232,3,5,2690,85,1,1,0
1456,63,91330,2,39,2691,160,0,0,0
1457,36,90095,4,11,2692,39,1,0,0
1458,42,94304,2,16,2693,25,0,1,0
1459,51,93033,1,25,2694,33,1,0,0
1459,51,93033,1,25,2695,33,1,1,0
1461,40,92677,4,16,2696,85,1,0,0
1461,40,92677,4,16,2697,85,1,0,1
1462,54,93022,1,28,2698,48,0,1,0
1463,47,95207,4,21,2699,15,1,1,0
1464,35,91343,1,10,2700,94,1,1,0
1465,28,92333,2,4,2701,120,0,0,0
1466,45,91911,1,19,2702,60,1,0,1
1467,33,94303,2,9,2703,145,0,0,0
1469,45,92129,3,18,2704,78,1,1,0
1470,59,90005,4,35,2705,59,0,1,0
1471,58,91116,2,28,2706,80,0,1,0
1472,52,94305,1,26,2707,180,0,1,0
1472,52,94305,1,26,2708,180,0,1,0
1473,34,94710,3,8,2709,8,0,1,0
1474,65,91711,1,35,2710,23,0,0,0
1475,48,92124,2,23,2711,79,1,1,0
1477,61,92028,1,37,2712,64,1,0,0
1478,40,91320,4,14,2713,64,0,0,0
1478,40,91320,4,14,2714,64,1,0,1
1479,65,94803,4,39,2715,160,1,0,0
1479,65,94803,4,39,2716,160,0,0,0
1481,67,93943,1,42,2717,32,1,0,0
1482,35,91125,2,9,2718,179,0,0,0
1482,35,91125,2,9,2719,179,0,0,0
1483,60,94143,1,35,2720,8,1,1,0
1484,58,92717,1,32,2721,63,0,0,0
1484,58,92717,1,32,2722,63,0,1,0
1485,55,94126,2,30,2723,40,1,0,0
1485,55,94126,2,30,2724,40,0,1,0
1486,34,90245,4,9,2725,99,0,0,0
1487,35,93022,2,9,2726,141,0,1,0
1488,28,93907,1,4,2727,159,1,0,0
1488,28,93907,1,4,2728,159,0,1,0
1489,38,95825,2,12,2729,39,1,1,0
1491,30,95020,4,4,2730,18,0,0,0
1491,30,95020,4,4,2731,18,0,0,0
1492,38,94553,2,12,2732,38,1,1,0
1492,38,94553,2,12,2733,38,1,1,0
1493,33,90024,1,8,2734,133,1,1,0
1494,58,91380,2,34,2735,84,1,1,0
1494,58,91380,2,34,2736,84,0,0,0
1495,59,90089,1,35,2737,60,1,0,1
1495,59,90089,1,35,2738,60,0,0,0
1496,52,92647,3,28,2739,178,1,0,0
1496,52,92647,3,28,2740,178,1,1,0
1497,36,91330,1,12,2741,18,1,1,1
1498,45,95020,1,21,2742,73,1,1,0
1500,52,92173,1,26,2743,91,1,1,0
1500,52,92173,1,26,2744,91,1,1,0
1500,52,92173,1,26,2745,91,1,1,0
1500,52,92173,1,26,2746,91,1,1,0
1501,54,95014,2,28,2747,74,0,0,1
1502,30,92130,2,4,2748,35,1,0,1
1502,30,92130,2,4,2749,35,0,0,0
1503,65,90036,1,39,2750,113,0,0,0
1503,65,90036,1,39,2751,113,1,0,0
1505,30,92028,2,6,2752,191,1,1,1
1505,30,92028,2,6,2753,191,1,1,1
1506,51,92109,1,25,2754,18,1,0,0
1507,52,95138,2,27,2755,25,1,1,0
1507,52,95138,2,27,2756,25,1,1,0
1509,35,93940,4,10,2757,75,1,1,0
1509,35,93940,4,10,2758,75,1,0,0
1510,56,92647,2,26,2759,92,1,0,0
1510,56,92647,2,26,2760,92,1,1,0
1511,57,95747,2,32,2761,33,0,0,0
1515,44,96150,2,20,2762,175,0,0,0
1515,44,96150,2,20,2763,175,1,0,0
1516,54,94305,4,28,2764,28,1,0,0
1516,54,94305,4,28,2765,28,1,1,1
1518,52,92697,4,26,2766,45,0,1,0
1519,43,95053,4,17,2767,64,1,1,1
1519,43,95053,4,17,2768,64,0,0,0
1520,63,92115,3,38,2769,22,1,0,0
1521,54,95039,1,30,2770,120,0,1,0
1521,54,95039,1,30,2771,120,1,1,0
1522,33,92354,2,8,2772,175,1,0,0
1523,25,94720,4,-1,2773,101,1,1,1
1524,41,92037,1,16,2774,104,1,1,0
1525,40,94002,4,16,2775,155,1,0,1
1525,40,94002,4,16,2776,155,0,1,0
1525,40,94002,4,16,2777,155,1,1,1
1525,40,94002,4,16,2778,155,0,1,0
1527,36,94608,4,10,2779,80,1,1,0
1529,34,94550,1,9,2780,134,1,1,0
1529,34,94550,1,9,2781,134,1,0,1
1530,38,91709,4,14,2782,58,1,1,0
1531,47,94066,1,21,2783,20,0,1,0
1531,47,94066,1,21,2784,20,0,0,0
1532,39,90304,4,13,2785,25,1,1,1
1533,45,94588,1,20,2786,55,0,0,0
1533,45,94588,1,20,2787,55,1,0,0
1535,59,92084,1,34,2788,30,1,1,0
1535,59,92084,1,34,2789,30,1,1,1
1536,61,92096,4,37,2790,39,1,1,0
1536,61,92096,4,37,2791,39,0,0,0
1537,36,95617,4,12,2792,73,1,1,0
1538,58,94608,4,34,2793,41,1,0,0
1539,55,95820,4,30,2794,34,1,0,0
1541,34,91320,4,8,2795,11,1,1,0
1541,34,91320,4,8,2796,11,0,1,0
1541,34,91320,4,8,2797,11,1,1,0
1541,34,91320,4,8,2798,11,0,0,0
1544,52,93407,2,26,2799,101,0,0,0
1545,39,92123,1,15,2800,24,0,1,0
1545,39,92123,1,15,2801,24,1,0,0
1546,55,92675,2,29,2802,131,1,1,0
1547,33,95136,1,9,2803,105,0,1,0
1549,57,92037,4,32,2804,21,0,0,0
1550,57,94305,3,31,2805,45,1,1,1
1551,40,93117,1,14,2806,39,0,1,0
1552,50,94115,2,25,2807,192,1,1,0
1555,42,91302,3,15,2808,34,0,1,0
1555,42,91302,3,15,2809,34,1,0,1
1556,59,93009,4,33,2810,49,1,1,0
1560,59,92677,4,35,2811,102,1,0,0
1560,59,92677,4,35,2812,102,1,1,0
1562,46,93106,1,20,2813,73,0,1,0
1563,34,91763,1,9,2814,89,1,1,0
1564,55,92109,4,29,2815,19,0,0,0
1564,55,92109,4,29,2816,19,0,0,0
1565,64,94706,4,40,2817,63,1,1,0
1566,34,95758,3,9,2818,104,0,1,0
1567,61,95064,1,35,2819,40,1,1,0
1568,63,94710,2,39,2820,92,0,1,0
1571,41,94705,4,16,2821,114,0,1,0
1571,41,94705,4,16,2822,114,1,0,0
1573,64,91711,4,40,2823,63,1,0,1
1573,64,91711,4,40,2824,63,1,0,1
1574,44,92028,1,20,2825,69,0,0,0
1574,44,92028,1,20,2826,69,1,1,1
1574,44,92028,1,20,2827,69,1,0,0
1575,62,92106,3,37,2828,42,0,1,0
1576,50,90037,1,26,2829,88,0,0,0
1577,43,92131,2,18,2830,98,1,0,1
1578,34,92093,1,8,2831,65,1,1,0
1578,34,92093,1,8,2832,65,1,1,0
1579,38,94143,2,13,2833,12,0,1,0
1579,38,94143,2,13,2834,12,1,1,1
1580,29,94305,4,5,2835,122,1,1,0
1580,29,94305,4,5,2836,122,0,0,0
1582,53,94105,2,29,2837,24,0,1,0
1583,43,92037,4,19,2838,170,1,1,0
1583,43,92037,4,19,2839,170,0,1,0
1583,43,92037,4,19,2840,170,0,1,0
1583,43,92037,4,19,2841,170,0,1,0
1584,61,92028,4,36,2842,184,1,0,1
1584,61,92028,4,36,2843,184,1,0,0
1584,61,92028,4,36,2844,184,0,1,0
1584,61,92028,4,36,2845,184,1,1,0
1587,59,94122,2,33,2846,50,1,0,0
1588,52,94035,2,28,2847,21,1,1,1
1588,52,94035,2,28,2848,21,0,0,0
1589,29,95616,3,3,2849,55,1,0,0
1590,57,90049,1,32,2850,124,0,0,0
1590,57,90049,1,32,2851,124,1,1,0
1592,39,95817,2,13,2852,72,0,1,0
1593,56,90089,1,31,2853,192,1,0,0
1593,56,90089,1,31,2854,192,0,0,0
1593,56,90089,1,31,2855,192,0,0,0
1594,63,91320,3,38,2856,83,1,1,0
1595,37,90025,1,12,2857,93,1,0,1
1595,37,90025,1,12,2858,93,0,1,0
1596,56,94305,3,26,2859,38,1,0,1
1596,56,94305,3,26,2860,38,0,1,0
1597,45,92606,4,20,2861,55,1,1,0
1598,66,92325,3,41,2862,11,1,1,0
1598,66,92325,3,41,2863,11,1,1,1
1599,40,94550,2,15,2864,85,1,0,0
1600,50,93305,1,24,2865,124,0,0,0
1601,60,92028,2,36,2866,129,0,1,0
1603,40,90245,4,14,2867,74,1,1,0
1604,36,92152,1,6,2868,138,1,1,0
1604,36,92152,1,6,2869,138,0,0,0
1605,55,90502,2,29,2870,111,0,1,0
1605,55,90502,2,29,2871,111,1,1,0
1606,54,93555,3,28,2872,83,1,0,0
1607,35,90266,4,10,2873,33,1,0,1
1609,36,94608,2,10,2874,35,1,1,0
1610,66,93023,1,41,2875,105,1,0,0
1610,66,93023,1,41,2876,105,1,1,1
1610,66,93023,1,41,2877,105,1,1,0
1610,66,93023,1,41,2878,105,0,1,0
1611,38,94305,1,14,2879,103,0,0,0
1614,60,94305,4,34,2880,52,1,0,0
1614,60,94305,4,34,2881,52,0,1,0
1615,47,94920,1,23,2882,89,1,1,1
1615,47,94920,1,23,2883,89,0,1,0
1615,47,94920,1,23,2884,89,0,1,0
1615,47,94920,1,23,2885,89,1,0,1
1617,48,94402,4,23,2886,84,0,1,0
1617,48,94402,4,23,2887,84,0,1,0
1617,48,94402,4,23,2888,84,1,1,0
1617,48,94402,4,23,2889,84,1,0,0
1619,29,94720,3,3,2890,29,1,0,0
1619,29,94720,3,3,2891,29,1,1,0
1620,45,90005,1,21,2892,29,0,0,0
1621,39,94035,2,14,2893,22,1,1,0
1622,31,92093,4,6,2894,53,1,0,0
1623,39,94611,2,14,2895,24,1,1,1
1625,28,90024,2,2,2896,31,0,1,0
1625,28,90024,2,2,2897,31,1,1,0
1626,56,94542,2,30,2898,21,1,1,0
1628,46,91016,3,20,2899,82,1,0,0
1628,46,91016,3,20,2900,82,1,1,0
1629,42,95064,4,18,2901,90,1,1,1
1630,53,93407,4,29,2902,154,1,1,1
1631,41,92096,2,17,2903,99,1,0,0
1631,41,92096,2,17,2904,99,0,1,0
1632,61,91105,1,36,2905,153,0,0,0
1632,61,91105,1,36,2906,153,1,0,0
1632,61,91105,1,36,2907,153,1,1,0
1632,61,91105,1,36,2908,153,0,0,0
1633,31,95032,2,5,2909,93,1,0,1
1633,31,95032,2,5,2910,93,1,0,0
1635,59,95814,3,34,2911,18,1,1,0
1635,59,95814,3,34,2912,18,0,1,0
1635,59,95814,3,34,2913,18,1,1,0
1637,65,92122,4,39,2914,100,1,0,0
1638,30,94022,3,6,2915,193,1,0,0
1638,30,94022,3,6,2916,193,1,0,0
1639,32,95133,1,7,2917,125,1,1,1
1639,32,95133,1,7,2918,125,1,1,1
1640,56,94571,2,31,2919,68,0,1,0
1640,56,94571,2,31,2920,68,1,1,0
1641,36,90009,1,10,2921,55,1,0,0
1642,58,92182,4,34,2922,152,0,1,1
1643,27,95814,3,3,2923,84,1,1,0
1643,27,95814,3,3,2924,84,0,1,0
1644,41,91125,2,16,2925,13,1,1,0
1645,59,91355,4,35,2926,33,0,0,0
1646,56,92096,4,32,2927,89,1,0,0
1646,56,92096,4,32,2928,89,1,1,0
1647,52,91745,1,26,2929,93,0,0,0
1649,47,93106,2,21,2930,85,1,0,1
1650,29,95039,1,4,2931,73,1,0,1
1651,31,92131,4,6,2932,83,0,1,0
1652,62,94301,2,36,2933,158,0,1,0
1652,62,94301,2,36,2934,158,1,1,0
1653,48,92626,4,18,2935,182,0,1,0
1653,48,92626,4,18,2936,182,0,0,0
1654,26,96651,2,1,2937,24,1,1,1
1655,60,94305,2,34,2938,102,0,1,0
1655,60,94305,2,34,2939,102,1,1,1
1657,40,92646,2,15,2940,175,1,0,0
1658,31,94538,3,5,2941,28,1,0,0
1659,50,92037,4,25,2942,14,0,1,0
1660,33,95828,1,7,2943,139,1,0,0
1660,33,95828,1,7,2944,139,1,0,0
1660,33,95828,1,7,2945,139,0,0,0
1660,33,95828,1,7,2946,139,0,0,0
1661,37,95747,3,11,2947,34,0,0,0
1662,38,92093,1,14,2948,64,1,0,0
1664,57,95070,3,32,2949,42,0,0,0
1664,57,95070,3,32,2950,42,0,1,0
1665,61,91605,1,35,2951,63,1,1,1
1666,37,92735,3,12,2952,100,0,0,1
1666,37,92735,3,12,2953,100,1,1,1
1667,51,95138,2,25,2954,190,1,0,0
1667,51,95138,2,25,2955,190,0,1,0
1669,63,90066,1,37,2956,20,1,1,0
1669,63,90066,1,37,2957,20,0,1,0
1670,43,95037,2,18,2958,21,0,1,0
1670,43,95037,2,18,2959,21,0,1,1
1671,38,95135,4,14,2960,25,1,1,0
1672,34,92648,4,9,2961,20,1,1,0
1673,48,94546,3,23,2962,173,1,1,0
1673,48,94546,3,23,2963,173,1,0,0
1673,48,94546,3,23,2964,173,1,1,0
1673,48,94546,3,23,2965,173,0,1,0
1674,29,94115,2,5,2966,81,0,1,0
1675,37,95814,2,11,2967,139,0,0,0
1675,37,95814,2,11,2968,139,0,1,0
1676,60,90266,2,35,2969,119,0,0,0
1676,60,90266,2,35,2970,119,0,1,1
1677,46,92821,4,20,2971,74,1,1,0
1680,57,94590,4,31,2972,114,1,0,0
1680,57,94590,4,31,2973,114,0,1,0
1680,57,94590,4,31,2974,114,1,1,1
1680,57,94590,4,31,2975,114,1,1,0
1683,51,92182,2,26,2976,14,1,1,0
1686,40,90011,4,16,2977,89,1,0,0
1687,62,96003,4,38,2978,39,0,1,0
1687,62,96003,4,38,2979,39,1,1,0
1688,63,90025,3,39,2980,83,0,1,0
1688,63,90025,3,39,2981,83,1,0,1
1689,60,92152,2,34,2982,108,1,0,1
1690,59,92028,3,34,2983,21,0,0,0
1690,59,92028,3,34,2984,21,0,0,0
1692,56,94117,1,32,2985,48,1,0,0
1693,58,93014,3,32,2986,32,1,1,1
1696,30,91911,1,6,2987,184,1,0,0
1698,64,90065,3,38,2988,32,1,1,0
1698,64,90065,3,38,2989,32,0,0,0
1699,44,92121,1,20,2990,149,0,0,0
1700,51,94720,4,25,2991,15,0,0,0
1703,56,93555,2,30,2992,122,1,1,0
1704,65,94542,3,41,2993,40,1,1,0
1705,46,95521,2,22,2994,198,1,1,0
1706,48,90245,4,24,2995,79,1,1,0
1706,48,90245,4,24,2996,79,0,0,0
1707,56,92672,1,31,2997,84,1,1,0
1708,61,92374,3,37,2998,31,1,0,0
1709,46,90250,4,20,2999,12,1,1,0
1710,58,93555,2,34,3000,88,0,0,0
1710,58,93555,2,34,3001,88,0,1,0
1711,31,95405,2,5,3002,29,1,1,0
1711,31,95405,2,5,3003,29,1,1,1
1712,27,95819,1,3,3004,201,1,1,0
1714,44,90405,1,20,3005,15,1,1,1
1715,51,94720,2,27,3006,155,1,1,1
1716,39,95370,3,13,3007,25,0,1,0
1717,32,91330,2,8,3008,200,1,1,1
1719,40,92028,4,16,3009,19,1,0,1
1719,40,92028,4,16,3010,19,0,1,0
1720,36,91304,2,12,3011,188,0,0,0
1720,36,91304,2,12,3012,188,1,0,0
1721,52,95060,1,28,3013,8,0,0,0
1722,54,92867,2,29,3014,59,1,1,0
1723,26,92647,4,2,3015,72,1,0,0
1723,26,92647,4,2,3016,72,1,1,0
1723,26,92647,4,2,3017,72,1,0,1
1724,39,95821,1,15,3018,55,0,1,0
1725,46,90025,3,19,3019,24,1,1,0
1726,57,95348,1,32,3020,19,1,0,0
1727,59,91335,2,33,3021,71,1,1,0
1727,59,91335,2,33,3022,71,1,0,1
1728,52,90049,2,26,3023,54,0,0,0
1729,52,95405,1,26,3024,28,1,1,1
1730,50,91320,4,20,3025,25,0,0,0
1731,41,94402,2,17,3026,51,1,1,0
1732,43,92122,3,19,3027,125,0,0,0
1732,43,92122,3,19,3028,125,1,1,0
1733,25,94566,2,0,3029,88,0,1,0
1733,25,94566,2,0,3030,88,0,0,0
1734,40,95125,2,16,3031,125,0,0,0
1735,35,94720,4,10,3032,79,1,0,0
1736,60,95051,3,36,3033,31,1,0,0
1736,60,95051,3,36,3034,31,0,0,0
1737,57,95133,2,31,3035,131,1,1,0
1738,44,92399,1,19,3036,70,1,0,0
1739,61,91129,3,36,3037,38,0,0,0
1739,61,91129,3,36,3038,38,0,1,0
1740,33,95211,1,7,3039,83,1,1,0
1740,33,95211,1,7,3040,83,1,1,0
1740,33,95211,1,7,3041,83,1,1,0
1740,33,95211,1,7,3042,83,1,0,0
1741,45,95008,1,20,3043,59,0,1,0
1741,45,95008,1,20,3044,59,0,1,0
1741,45,95008,1,20,3045,59,1,1,1
1743,64,95929,2,38,3046,42,1,1,1
1744,50,94701,4,24,3047,32,1,1,0
1745,28,91105,4,3,3048,29,1,1,0
1746,37,90065,2,12,3049,40,1,1,0
1746,37,90065,2,12,3050,40,1,1,1
1747,62,90740,3,36,3051,25,0,0,0
1747,62,90740,3,36,3052,25,1,1,0
1748,29,90717,4,5,3053,21,1,0,0
1749,49,95819,3,23,3054,79,1,0,0
1753,33,92717,1,8,3055,155,1,0,1
1754,53,92008,2,29,3056,25,0,0,0
1755,50,95616,4,24,3057,80,1,0,1
1756,28,92647,4,3,3058,55,1,0,0
1756,28,92647,4,3,3059,55,0,1,0
1758,33,90630,1,9,3060,60,0,0,0
1758,33,90630,1,9,3061,60,1,0,1
1761,41,94309,4,16,3062,33,1,1,0
1762,52,94720,2,27,3063,45,0,1,0
1763,65,94526,4,35,3064,55,1,1,1
1763,65,94526,4,35,3065,55,1,0,1
1764,48,94105,1,24,3066,134,1,1,0
1765,45,94596,3,21,3067,44,1,0,0
1767,64,92697,2,38,3068,22,0,1,0
1768,41,92691,3,14,3069,74,1,1,0
1769,43,92093,4,18,3070,128,0,1,0
